Timestamp,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category
2025-07-22 03:09:15,Bengaluru,14.2,28.5,8.2,1.7,0.27,26.0,28,Good
2025-07-22 04:09:15,Bengaluru,13.2,34.4,12.3,5.6,0.33,27.7,34,Good
2025-07-22 05:09:15,Bengaluru,16.0,29.0,13.7,2.8,0.34,30.9,31,Good
2025-07-22 06:09:15,Bengaluru,11.7,36.7,14.9,4.3,0.35,31.5,37,Good
2025-07-22 07:09:15,Bengaluru,1.0,2.0,14.0,5.9,0.42,24.5,24,Good
2025-07-22 08:09:15,Bengaluru,21.7,48.9,8.2,3.1,0.38,21.9,49,Good
2025-07-22 09:09:15,Bengaluru,20.4,47.3,12.9,8.4,0.51,20.0,47,Good
2025-07-22 10:09:15,Bengaluru,18.4,44.9,11.2,4.4,0.54,22.4,45,Good
2025-07-22 11:09:15,Bengaluru,9.8,50.8,11.1,3.4,0.53,24.7,51,Satisfactory
2025-07-22 12:09:15,Bengaluru,9.1,21.6,8.9,5.0,0.51,29.4,29,Good
2025-07-22 13:09:15,Bengaluru,16.9,34.8,2.7,7.9,0.38,29.8,35,Good
2025-07-22 14:09:15,Bengaluru,12.0,16.4,7.4,2.1,0.3,22.8,23,Good
2025-07-22 15:09:15,Bengaluru,16.4,41.9,11.5,5.3,0.43,25.0,42,Good
2025-07-22 16:09:15,Bengaluru,17.5,24.8,1.0,2.1,0.43,33.7,34,Good
2025-07-22 17:09:15,Bengaluru,18.3,28.7,9.1,10.2,0.46,30.5,30,Good
2025-07-22 18:09:15,Bengaluru,21.5,38.1,12.9,8.3,0.67,31.0,38,Good
2025-07-22 19:09:15,Bengaluru,9.6,21.9,10.8,3.1,0.45,20.4,22,Good
2025-07-22 20:09:15,Bengaluru,21.0,49.2,9.4,2.5,0.16,25.2,49,Good
2025-07-22 21:09:15,Bengaluru,24.4,30.0,9.7,3.8,0.16,25.2,41,Good
2025-07-22 22:09:15,Bengaluru,15.3,22.7,11.4,5.3,0.25,25.9,26,Good
2025-07-22 23:09:15,Bengaluru,15.6,24.1,5.1,1.9,0.11,31.3,31,Good
2025-07-23 00:09:15,Bengaluru,15.8,27.9,13.1,2.1,0.19,32.5,32,Good
2025-07-23 01:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-23 02:09:15,Bengaluru,17.5,10.5,8.0,5.3,0.42,36.6,37,Good
2025-07-23 03:09:15,Bengaluru,11.6,13.1,8.8,2.5,0.33,28.1,28,Good
2025-07-23 04:09:15,Bengaluru,16.7,28.7,5.8,2.5,0.41,29.7,30,Good
2025-07-23 05:09:15,Bengaluru,13.7,30.4,5.9,5.6,0.26,25.4,30,Good
2025-07-23 06:09:15,Bengaluru,15.1,27.9,10.2,2.6,0.33,30.5,30,Good
2025-07-23 07:09:15,Bengaluru,13.7,25.5,10.5,1.0,0.34,25.0,26,Good
2025-07-23 08:09:15,Bengaluru,19.9,41.8,10.8,4.3,0.58,19.4,42,Good
2025-07-23 09:09:15,Bengaluru,11.1,36.6,10.7,6.8,0.37,31.5,37,Good
2025-07-23 10:09:15,Bengaluru,22.7,24.1,7.2,5.8,0.35,23.7,38,Good
2025-07-23 11:09:15,Bengaluru,20.4,23.7,8.2,3.3,0.35,29.6,34,Good
2025-07-23 12:09:15,Bengaluru,19.4,31.8,10.9,4.8,0.26,31.0,32,Good
2025-07-23 13:09:15,Bengaluru,19.4,22.3,8.1,3.3,0.24,24.3,32,Good
2025-07-23 14:09:15,Bengaluru,8.9,23.6,8.7,2.5,0.42,28.0,28,Good
2025-07-23 15:09:15,Bengaluru,12.8,36.7,6.5,2.6,0.47,28.5,37,Good
2025-07-23 16:09:15,Bengaluru,17.9,39.2,11.7,6.4,0.52,32.1,39,Good
2025-07-23 17:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-23 18:09:15,Bengaluru,12.0,18.3,14.7,6.2,0.18,24.1,24,Good
2025-07-23 19:09:15,Bengaluru,18.2,27.7,7.2,2.2,0.54,27.1,30,Good
2025-07-23 20:09:15,Bengaluru,19.7,29.7,10.5,3.3,0.1,29.5,33,Good
2025-07-23 21:09:15,Bengaluru,15.7,15.6,9.8,4.6,0.53,25.7,26,Good
2025-07-23 22:09:15,Bengaluru,13.1,25.6,9.7,1.0,0.3,30.2,30,Good
2025-07-23 23:09:15,Bengaluru,9.7,28.6,8.7,4.6,0.1,31.0,31,Good
2025-07-24 00:09:15,Bengaluru,12.6,32.2,11.6,1.3,0.43,31.6,32,Good
2025-07-24 01:09:15,Bengaluru,11.9,27.1,6.2,7.2,0.17,29.4,29,Good
2025-07-24 02:09:15,Bengaluru,24.4,15.6,9.0,1.6,0.43,28.2,41,Good
2025-07-24 03:09:15,Bengaluru,19.2,31.2,6.2,1.2,0.27,23.3,32,Good
2025-07-24 04:09:15,Bengaluru,6.5,18.4,6.4,5.0,0.27,31.5,32,Good
2025-07-24 05:09:15,Bengaluru,3.3,25.8,2.3,2.7,0.34,23.1,26,Good
2025-07-24 06:09:15,Bengaluru,22.3,34.8,7.5,7.3,0.39,29.1,37,Good
2025-07-24 07:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-24 08:09:15,Bengaluru,26.8,45.2,8.2,6.7,0.53,25.1,45,Good
2025-07-24 09:09:15,Bengaluru,22.9,48.8,11.2,2.9,0.19,25.6,49,Good
2025-07-24 10:09:15,Bengaluru,16.3,22.1,13.8,2.6,0.23,29.0,29,Good
2025-07-24 11:09:15,Bengaluru,1.0,18.8,5.3,4.3,0.14,34.4,34,Good
2025-07-24 12:09:15,Bengaluru,21.9,28.0,7.0,4.1,0.52,20.2,36,Good
2025-07-24 13:09:15,Bengaluru,18.9,32.1,9.8,2.8,0.22,25.0,32,Good
2025-07-24 14:09:15,Bengaluru,14.3,20.5,8.7,2.2,0.5,25.9,26,Good
2025-07-24 15:09:15,Bengaluru,5.8,7.8,6.7,1.0,0.15,36.1,36,Good
2025-07-24 16:09:15,Bengaluru,8.6,36.8,6.6,2.1,0.34,31.9,37,Good
2025-07-24 17:09:15,Bengaluru,15.8,32.9,12.0,2.3,0.42,30.3,33,Good
2025-07-24 18:09:15,Bengaluru,9.2,25.0,11.4,3.2,0.13,25.4,25,Good
2025-07-24 19:09:15,Bengaluru,12.9,19.0,3.1,8.6,0.55,25.1,28,Good
2025-07-24 20:09:15,Bengaluru,14.8,38.3,11.5,7.1,0.28,28.5,38,Good
2025-07-24 21:09:15,Bengaluru,9.8,35.9,8.7,3.5,0.1,20.7,36,Good
2025-07-24 22:09:15,Bengaluru,25.7,32.6,13.4,6.3,0.25,36.7,43,Good
2025-07-24 23:09:15,Bengaluru,8.7,29.8,5.0,1.8,0.23,27.7,30,Good
2025-07-25 00:09:15,Bengaluru,12.4,25.9,5.4,7.1,0.27,26.5,26,Good
2025-07-25 01:09:15,Bengaluru,14.2,20.7,8.2,4.0,0.15,27.7,28,Good
2025-07-25 02:09:15,Bengaluru,22.9,38.9,17.0,5.0,0.4,26.7,39,Good
2025-07-25 03:09:15,Bengaluru,14.9,51.3,8.9,5.3,0.31,25.8,51,Satisfactory
2025-07-25 04:09:15,Bengaluru,3.0,11.7,9.9,3.5,0.46,35.4,35,Good
2025-07-25 05:09:15,Bengaluru,14.1,18.6,6.5,2.1,0.47,31.6,32,Good
2025-07-25 06:09:15,Bengaluru,14.4,32.7,11.5,7.4,0.38,31.5,33,Good
2025-07-25 07:09:15,Bengaluru,26.7,35.1,7.6,6.2,0.2,25.5,44,Good
2025-07-25 08:09:15,Bengaluru,16.7,24.4,10.2,4.3,0.54,22.0,28,Good
2025-07-25 09:09:15,Bengaluru,17.3,33.3,11.1,9.0,0.33,25.8,33,Good
2025-07-25 10:09:15,Bengaluru,22.7,38.9,12.2,4.3,0.18,24.3,39,Good
2025-07-25 11:09:15,Bengaluru,14.3,32.0,9.4,7.3,0.62,31.2,32,Good
2025-07-25 12:09:15,Bengaluru,21.9,24.2,9.7,3.8,0.26,31.6,36,Good
2025-07-25 13:09:15,Bengaluru,14.9,12.5,10.2,2.8,0.38,25.9,26,Good
2025-07-25 14:09:15,Bengaluru,9.4,15.1,12.6,3.8,0.36,29.2,29,Good
2025-07-25 15:09:15,Bengaluru,14.6,34.8,10.2,7.4,0.45,28.6,35,Good
2025-07-25 16:09:15,Bengaluru,14.1,31.2,4.1,9.4,0.25,30.3,31,Good
2025-07-25 17:09:15,Bengaluru,14.6,33.8,12.2,6.4,0.23,24.4,34,Good
2025-07-25 18:09:15,Bengaluru,20.0,28.8,9.3,3.9,0.34,24.4,33,Good
2025-07-25 19:09:15,Bengaluru,15.6,38.8,9.8,6.6,0.76,21.6,39,Good
2025-07-25 20:09:15,Bengaluru,16.2,25.6,12.4,6.7,0.39,29.6,30,Good
2025-07-25 21:09:15,Bengaluru,17.6,43.2,8.5,6.2,0.39,25.7,43,Good
2025-07-25 22:09:15,Bengaluru,12.0,12.4,8.7,1.0,0.32,30.4,30,Good
2025-07-25 23:09:15,Bengaluru,3.1,2.0,3.6,1.1,0.12,33.1,33,Good
2025-07-26 00:09:15,Bengaluru,12.8,26.6,6.9,2.3,0.31,36.3,36,Good
2025-07-26 01:09:15,Bengaluru,10.8,24.2,6.9,2.7,0.1,30.6,31,Good
2025-07-26 02:09:15,Bengaluru,17.7,31.2,9.1,4.7,0.2,27.2,31,Good
2025-07-26 03:09:15,Bengaluru,5.8,16.3,8.8,1.0,0.41,30.3,30,Good
2025-07-26 04:09:15,Bengaluru,19.5,45.5,12.9,3.4,0.24,35.0,46,Good
2025-07-26 05:09:15,Bengaluru,11.9,26.4,1.0,1.6,0.1,26.3,26,Good
2025-07-26 06:09:15,Bengaluru,12.0,36.6,6.6,3.6,0.4,18.5,37,Good
2025-07-26 07:09:15,Bengaluru,5.9,39.9,11.8,2.5,0.41,22.7,40,Good
2025-07-26 08:09:15,Bengaluru,8.9,36.3,12.5,6.6,0.64,28.5,36,Good
2025-07-26 09:09:15,Bengaluru,14.9,41.4,13.1,8.3,0.42,26.0,41,Good
2025-07-26 10:09:15,Bengaluru,23.1,51.2,22.1,7.2,0.48,18.4,51,Satisfactory
2025-07-26 11:09:15,Bengaluru,20.0,30.7,17.1,5.9,0.41,30.5,33,Good
2025-07-26 12:09:15,Bengaluru,14.8,22.0,11.4,3.5,0.21,32.0,32,Good
2025-07-26 13:09:15,Bengaluru,13.5,13.6,13.8,1.3,0.33,27.7,28,Good
2025-07-26 14:09:15,Bengaluru,5.6,31.0,14.6,4.2,0.28,28.5,31,Good
2025-07-26 15:09:15,Bengaluru,24.4,45.2,5.3,3.8,0.47,36.3,45,Good
2025-07-26 16:09:15,Bengaluru,18.2,35.4,5.4,4.1,0.24,31.0,35,Good
2025-07-26 17:09:15,Bengaluru,14.2,35.1,6.6,2.5,0.3,29.9,35,Good
2025-07-26 18:09:15,Bengaluru,4.3,27.3,8.0,3.2,0.3,24.9,27,Good
2025-07-26 19:09:15,Bengaluru,17.2,33.0,8.4,3.6,0.27,34.1,34,Good
2025-07-26 20:09:15,Bengaluru,15.5,36.3,10.2,3.9,0.61,23.0,36,Good
2025-07-26 21:09:15,Bengaluru,23.4,38.6,15.2,8.8,0.46,21.1,39,Good
2025-07-26 22:09:15,Bengaluru,23.8,26.4,11.2,3.6,0.46,29.6,40,Good
2025-07-26 23:09:15,Bengaluru,22.8,35.7,12.3,2.0,0.42,29.5,38,Good
2025-07-27 00:09:15,Bengaluru,12.6,19.6,11.5,2.0,0.42,30.1,30,Good
2025-07-27 01:09:15,Bengaluru,7.1,17.8,5.7,1.0,0.1,34.2,34,Good
2025-07-27 02:09:15,Bengaluru,16.6,23.6,8.6,2.2,0.4,41.1,41,Good
2025-07-27 03:09:15,Bengaluru,2.1,9.4,10.5,3.9,0.16,36.3,36,Good
2025-07-27 04:09:15,Bengaluru,9.9,28.8,7.9,1.0,0.27,36.4,36,Good
2025-07-27 05:09:15,Bengaluru,7.2,13.9,8.3,1.7,0.37,27.3,27,Good
2025-07-27 06:09:15,Bengaluru,13.8,37.3,4.3,5.9,0.24,31.6,37,Good
2025-07-27 07:09:15,Bengaluru,2.9,7.9,13.0,3.5,0.1,21.8,22,Good
2025-07-27 08:09:15,Bengaluru,15.5,51.9,13.9,6.3,0.47,27.4,52,Satisfactory
2025-07-27 09:09:15,Bengaluru,13.6,32.8,11.4,1.0,0.33,24.0,33,Good
2025-07-27 10:09:15,Bengaluru,18.1,32.8,11.8,3.8,0.38,19.0,33,Good
2025-07-27 11:09:15,Bengaluru,8.4,23.7,7.7,5.6,0.31,21.6,24,Good
2025-07-27 12:09:15,Bengaluru,16.4,16.8,2.9,1.0,0.35,29.5,30,Good
2025-07-27 13:09:15,Bengaluru,20.7,34.8,12.5,6.1,0.84,21.8,42,Good
2025-07-27 14:09:15,Bengaluru,11.9,35.9,11.2,2.4,0.1,28.0,36,Good
2025-07-27 15:09:15,Bengaluru,21.2,28.9,11.8,5.6,0.46,22.4,35,Good
2025-07-27 16:09:15,Bengaluru,15.0,20.6,14.8,1.3,0.23,25.7,26,Good
2025-07-27 17:09:15,Bengaluru,12.0,30.8,11.3,3.7,0.48,33.2,33,Good
2025-07-27 18:09:15,Bengaluru,21.3,39.4,18.2,4.4,0.52,19.6,39,Good
2025-07-27 19:09:15,Bengaluru,22.0,34.4,6.6,6.2,0.38,23.5,37,Good
2025-07-27 20:09:15,Bengaluru,21.9,36.0,10.8,4.4,0.34,25.8,36,Good
2025-07-27 21:09:15,Bengaluru,23.9,33.3,8.9,4.7,0.34,19.0,40,Good
2025-07-27 22:09:15,Bengaluru,14.2,22.7,11.3,6.0,0.12,27.9,28,Good
2025-07-27 23:09:15,Bengaluru,6.8,43.0,11.8,4.0,0.16,36.1,43,Good
2025-07-28 00:09:15,Bengaluru,10.2,2.0,7.1,1.5,0.69,24.3,34,Good
2025-07-28 01:09:15,Bengaluru,1.0,26.7,9.0,3.4,0.47,31.3,31,Good
2025-07-28 02:09:15,Bengaluru,25.1,21.6,9.7,6.0,0.1,30.9,42,Good
2025-07-28 03:09:15,Bengaluru,22.3,28.4,10.9,4.6,0.62,34.4,37,Good
2025-07-28 04:09:15,Bengaluru,9.7,15.5,10.6,6.5,0.47,25.6,26,Good
2025-07-28 05:09:15,Bengaluru,15.1,38.7,5.1,1.2,0.17,23.2,39,Good
2025-07-28 06:09:15,Bengaluru,13.8,44.8,11.3,5.5,0.46,26.0,45,Good
2025-07-28 07:09:15,Bengaluru,9.3,37.4,7.6,5.8,0.1,27.5,37,Good
2025-07-28 08:09:15,Bengaluru,28.1,23.4,10.5,5.5,0.51,20.1,47,Good
2025-07-28 09:09:15,Bengaluru,24.2,34.6,9.6,5.0,0.4,29.1,40,Good
2025-07-28 10:09:15,Bengaluru,21.0,23.0,11.3,6.0,0.12,27.1,35,Good
2025-07-28 11:09:15,Bengaluru,4.9,33.3,9.8,2.2,0.12,30.1,33,Good
2025-07-28 12:09:15,Bengaluru,6.2,22.2,7.4,4.3,0.35,34.8,35,Good
2025-07-28 13:09:15,Bengaluru,17.1,43.1,13.6,5.3,0.49,23.1,43,Good
2025-07-28 14:09:15,Bengaluru,11.7,44.9,10.2,4.7,0.35,24.0,45,Good
2025-07-28 15:09:15,Bengaluru,24.3,57.5,9.3,5.9,0.63,28.9,58,Satisfactory
2025-07-28 16:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-28 17:09:15,Bengaluru,18.4,24.6,13.8,5.7,0.55,35.6,36,Good
2025-07-28 18:09:15,Bengaluru,14.3,18.6,4.3,5.6,0.1,23.3,24,Good
2025-07-28 19:09:15,Bengaluru,14.4,20.3,10.8,4.3,0.37,27.7,28,Good
2025-07-28 20:09:15,Bengaluru,9.0,29.4,9.6,3.0,0.32,30.2,30,Good
2025-07-28 21:09:15,Bengaluru,16.0,47.3,10.1,2.8,0.38,30.1,47,Good
2025-07-28 22:09:15,Bengaluru,7.2,30.2,10.7,1.0,0.24,28.0,30,Good
2025-07-28 23:09:15,Bengaluru,11.2,29.2,6.1,10.1,0.54,26.8,29,Good
2025-07-29 00:09:15,Bengaluru,17.5,26.7,8.2,1.0,0.27,35.0,35,Good
2025-07-29 01:09:15,Bengaluru,17.5,27.6,10.6,2.2,0.1,34.1,34,Good
2025-07-29 02:09:15,Bengaluru,9.5,12.5,6.7,3.9,0.12,27.6,28,Good
2025-07-29 03:09:15,Bengaluru,9.3,33.8,8.5,4.1,0.42,24.7,34,Good
2025-07-29 04:09:15,Bengaluru,5.3,21.8,7.2,5.5,0.23,32.6,33,Good
2025-07-29 05:09:15,Bengaluru,12.2,21.7,10.6,1.0,0.21,32.4,32,Good
2025-07-29 06:09:15,Bengaluru,17.0,27.0,2.2,1.0,0.41,37.2,37,Good
2025-07-29 07:09:15,Bengaluru,12.0,31.5,10.4,2.1,0.38,30.5,32,Good
2025-07-29 08:09:15,Bengaluru,13.7,33.1,9.8,5.2,0.5,24.8,33,Good
2025-07-29 09:09:15,Bengaluru,14.8,42.0,9.9,3.4,0.21,22.1,42,Good
2025-07-29 10:09:15,Bengaluru,12.8,46.2,12.8,5.5,0.66,28.9,46,Good
2025-07-29 11:09:15,Bengaluru,13.0,34.8,12.7,3.1,0.54,24.9,35,Good
2025-07-29 12:09:15,Bengaluru,13.9,43.3,10.9,2.1,0.49,24.9,43,Good
2025-07-29 13:09:15,Bengaluru,23.4,48.7,8.4,3.0,0.46,28.7,49,Good
2025-07-29 14:09:15,Bengaluru,20.8,36.6,11.9,6.9,0.52,27.8,37,Good
2025-07-29 15:09:15,Bengaluru,20.6,36.1,12.0,9.0,0.45,27.2,36,Good
2025-07-29 16:09:15,Bengaluru,19.3,32.1,15.1,3.3,0.43,24.9,32,Good
2025-07-29 17:09:15,Bengaluru,17.5,26.4,7.3,3.0,0.4,31.5,32,Good
2025-07-29 18:09:15,Bengaluru,19.2,35.0,17.2,4.0,0.58,32.4,35,Good
2025-07-29 19:09:15,Bengaluru,6.7,19.5,5.3,2.8,0.16,25.7,26,Good
2025-07-29 20:09:15,Bengaluru,15.3,28.4,7.4,5.6,0.44,30.3,30,Good
2025-07-29 21:09:15,Bengaluru,8.6,41.0,9.9,2.7,0.3,25.1,41,Good
2025-07-29 22:09:15,Bengaluru,11.4,38.4,10.5,6.6,0.23,27.7,38,Good
2025-07-29 23:09:15,Bengaluru,9.9,27.7,6.3,4.5,0.18,32.4,32,Good
2025-07-30 00:09:15,Bengaluru,6.4,10.0,1.0,2.6,0.1,32.4,32,Good
2025-07-30 01:09:15,Bengaluru,16.4,25.3,4.3,9.7,0.55,34.8,35,Good
2025-07-30 02:09:15,Bengaluru,18.0,34.7,12.6,4.0,0.1,26.3,35,Good
2025-07-30 03:09:15,Bengaluru,16.0,21.0,9.7,5.3,0.11,29.6,30,Good
2025-07-30 04:09:15,Bengaluru,16.4,27.3,10.0,1.6,0.12,21.1,27,Good
2025-07-30 05:09:15,Bengaluru,11.7,10.4,1.0,3.7,0.2,32.4,32,Good
2025-07-30 06:09:15,Bengaluru,17.8,37.2,13.6,7.0,0.32,25.1,37,Good
2025-07-30 07:09:15,Bengaluru,16.0,25.0,4.8,4.3,0.51,30.1,30,Good
2025-07-30 08:09:15,Bengaluru,25.4,58.1,14.1,9.2,0.41,26.8,58,Satisfactory
2025-07-30 09:09:15,Bengaluru,25.4,35.6,13.0,5.7,0.37,27.9,42,Good
2025-07-30 10:09:15,Bengaluru,18.5,43.1,12.9,4.9,0.53,24.9,43,Good
2025-07-30 11:09:15,Bengaluru,22.9,47.8,11.1,7.7,0.19,24.6,48,Good
2025-07-30 12:09:15,Bengaluru,14.9,34.5,7.8,5.9,0.34,28.9,34,Good
2025-07-30 13:09:15,Bengaluru,16.6,27.3,3.7,5.4,0.15,27.1,28,Good
2025-07-30 14:09:15,Bengaluru,18.7,51.8,12.7,3.8,0.59,33.0,52,Satisfactory
2025-07-30 15:09:15,Bengaluru,14.1,28.7,12.1,5.2,0.39,21.7,29,Good
2025-07-30 16:09:15,Bengaluru,22.5,47.1,5.0,5.7,0.1,30.1,47,Good
2025-07-30 17:09:15,Bengaluru,12.2,14.0,3.5,5.1,0.34,28.9,29,Good
2025-07-30 18:09:15,Bengaluru,18.2,34.2,11.0,5.3,0.28,30.3,34,Good
2025-07-30 19:09:15,Bengaluru,24.0,40.2,6.6,6.1,0.14,26.3,40,Good
2025-07-30 20:09:15,Bengaluru,18.6,33.7,11.5,2.0,0.53,28.7,34,Good
2025-07-30 21:09:15,Bengaluru,22.1,50.3,10.3,2.4,0.38,27.8,50,Good
2025-07-30 22:09:15,Bengaluru,13.1,29.1,4.8,1.0,0.27,36.0,36,Good
2025-07-30 23:09:15,Bengaluru,10.0,26.8,9.0,2.3,0.65,33.0,33,Good
2025-07-31 00:09:15,Bengaluru,15.9,29.2,9.9,4.7,0.6,29.5,30,Good
2025-07-31 01:09:15,Bengaluru,17.9,12.6,4.7,2.4,0.27,29.2,30,Good
2025-07-31 02:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-31 03:09:15,Bengaluru,14.8,38.8,9.8,2.6,0.2,22.3,39,Good
2025-07-31 04:09:15,Bengaluru,12.4,15.9,1.0,6.2,0.18,28.8,29,Good
2025-07-31 05:09:15,Bengaluru,17.4,30.5,14.4,6.5,0.32,28.2,30,Good
2025-07-31 06:09:15,Bengaluru,21.3,32.7,10.2,5.2,0.26,26.5,36,Good
2025-07-31 07:09:15,Bengaluru,6.0,33.8,10.4,6.5,0.33,27.1,34,Good
2025-07-31 08:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-07-31 09:09:15,Bengaluru,27.3,42.9,13.7,1.5,0.33,25.5,46,Good
2025-07-31 10:09:15,Bengaluru,22.8,37.8,5.6,4.6,0.23,26.4,38,Good
2025-07-31 11:09:15,Bengaluru,25.4,26.7,7.7,3.4,0.26,22.4,42,Good
2025-07-31 12:09:15,Bengaluru,3.8,31.0,10.8,5.4,0.42,29.1,31,Good
2025-07-31 13:09:15,Bengaluru,20.6,29.6,13.5,1.4,0.21,31.3,34,Good
2025-07-31 14:09:15,Bengaluru,18.0,32.1,10.5,5.6,0.47,31.7,32,Good
2025-07-31 15:09:15,Bengaluru,17.7,33.7,5.4,6.2,0.25,31.4,34,Good
2025-07-31 16:09:15,Bengaluru,20.2,15.0,12.0,3.6,0.22,27.5,34,Good
2025-07-31 17:09:15,Bengaluru,7.0,19.2,8.3,2.7,0.1,32.5,32,Good
2025-07-31 18:09:15,Bengaluru,9.1,24.6,4.8,8.3,0.45,27.2,27,Good
2025-07-31 19:09:15,Bengaluru,11.1,36.7,11.8,5.0,0.37,28.4,37,Good
2025-07-31 20:09:15,Bengaluru,25.2,42.6,14.6,3.2,0.5,25.2,43,Good
2025-07-31 21:09:15,Bengaluru,35.1,38.3,14.2,6.4,0.43,29.2,58,Satisfactory
2025-07-31 22:09:15,Bengaluru,7.9,20.2,8.7,4.4,0.12,31.6,32,Good
2025-07-31 23:09:15,Bengaluru,14.5,24.3,9.6,4.5,0.58,30.9,31,Good
2025-08-01 00:09:15,Bengaluru,22.9,39.5,14.0,4.0,0.25,28.2,40,Good
2025-08-01 01:09:15,Bengaluru,10.0,28.4,7.4,2.0,0.1,31.1,31,Good
2025-08-01 02:09:15,Bengaluru,13.1,31.3,2.8,2.2,0.34,28.7,31,Good
2025-08-01 03:09:15,Bengaluru,13.5,25.3,5.6,4.3,0.13,31.4,31,Good
2025-08-01 04:09:15,Bengaluru,14.0,39.9,5.5,4.0,0.51,24.2,40,Good
2025-08-01 05:09:15,Bengaluru,26.5,52.3,17.0,7.5,0.61,28.2,52,Satisfactory
2025-08-01 06:09:15,Bengaluru,6.4,18.0,9.6,5.0,0.2,26.3,26,Good
